file_name	seed	formula_x	formula_y
2020-12-11-21-15_seed_8122.png	8122	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * sqrt(y_i^3 + x_i^3)
2020-12-11-21-16_seed_9309.png	9309	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * sqrt(y_i^3 + x_i^3)
2020-12-11-21-20_seed_8789.png	8789	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (a^2) * (b^2)) + x_i^4)
2020-12-11-21-21_seed_7476.png	7476	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-21-21_seed_4566.png	4566	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-21-22_seed_6058.png	6058	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-21-22_seed_2529.png	2529	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-21-23_seed_1138.png	1138	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)	runif(1, -1, 2) * x_i^2 - sin(y_i^2)
2020-12-11-21-23_seed_4734.png	4734	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)	runif(1, -1, 2) * x_i^2 - sin(y_i^2)
2020-12-11-21-23_seed_2846.png	2846	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)	runif(1, -1, 2) * x_i^2 - sin(y_i^2)
2020-12-11-21-23_seed_437.png	437	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)	runif(1, -1, 2) * x_i^2 - sin(y_i^2)
2020-12-11-21-24_seed_4340.png	4340	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)	runif(1, -1, 2) * x_i^2 - sin(y_i^2)
2020-12-11-21-24_seed_5965.png	5965	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)	runif(1, -1, 2) * x_i^2 - sin(y_i^2)
2020-12-11-21-24_seed_4882.png	4882	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-21-24_seed_4628.png	4628	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-21-25_seed_3200.png	3200	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-21-25_seed_5660.png	5660	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 20) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-21-28_seed_784.png	784	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 2) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-21-28_seed_8463.png	8463	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 2) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-21-29_seed_3939.png	3939	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 2) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-21-29_seed_8971.png	8971	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 2) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-22-02_seed_3118.png	3118	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 2) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-22-02_seed_6854.png	6854	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 2) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-22-02_seed_4854.png	4854	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 2) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-22-02_seed_2070.png	2070	runif(1, -1, 20) * (y_i^3 + 3 * y_i * (x_i^2) + (3 * x_i * (y_i^2)) + x_i^3)	runif(1, -1, 2) * (y_i^4 + (4 * y_i * (x_i^3)) + (4 * x_i * (y_i^3)) + (6 * (x_i^2) * (y_i^2)) + x_i^4)
2020-12-11-22-55_seed_769.png	769	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 2) * y_i^3 - cos(x_i^2) * y_i^4
2020-12-11-23-14_seed_6152.png	6152	runif(1, -1, 2) * x_i^2 - sin(y_i^2)	runif(1, -1, 2) * y_i^3 - cos(x_i^2) * y_i^4
2020-12-12-13-27_seed_8659.png	8659	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))
2020-12-12-13-27_seed_1539.png	1539	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-28_seed_3150.png	3150	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))
2020-12-12-13-28_seed_1167.png	1167	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))
2020-12-12-13-28_seed_8626.png	8626	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))
2020-12-12-13-29_seed_5482.png	5482	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-29_seed_3633.png	3633	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-29_seed_1847.png	1847	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-30_seed_4222.png	4222	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/3)^y_i)/(sqrt(5)))
2020-12-12-13-30_seed_4416.png	4416	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/3)^y_i)/(sqrt(5)))
2020-12-12-13-30_seed_6226.png	6226	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/3)^y_i)/(sqrt(5)))
2020-12-12-13-31_seed_3000.png	3000	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/3)^y_i)/(sqrt(5)))
2020-12-12-13-31_seed_4563.png	4563	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/3)^y_i)/(sqrt(5)))
2020-12-12-13-31_seed_4407.png	4407	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/3)^y_i)/(sqrt(5)))
2020-12-12-13-31_seed_1009.png	1009	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))
2020-12-12-13-31_seed_701.png	701	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))
2020-12-12-13-32_seed_6523.png	6523	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))
2020-12-12-13-33_seed_7121.png	7121	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-34_seed_6536.png	6536	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-34_seed_5935.png	5935	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-34_seed_7750.png	7750	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-34_seed_3217.png	3217	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-34_seed_2981.png	2981	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-36_seed_9980.png	9980	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/sin(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-36_seed_3513.png	3513	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/sin(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-36_seed_5612.png	5612	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/sin(sqrt(5)))	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-38_seed_3425.png	3425	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-38_seed_1237.png	1237	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-38_seed_5482.png	5482	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5)))
2020-12-12-13-39_seed_5710.png	5710	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6)
2020-12-12-13-39_seed_6675.png	6675	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6)
2020-12-12-13-39_seed_4129.png	4129	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6)
2020-12-12-13-40_seed_9016.png	9016	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6) * cos(x_i^9)
2020-12-12-13-40_seed_5521.png	5521	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6) * cos(x_i^9)
2020-12-12-13-40_seed_5312.png	5312	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6) * cos(x_i^9)
2020-12-12-13-41_seed_6390.png	6390	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^9)/cos(x_i^9)
2020-12-12-13-41_seed_8341.png	8341	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^9)/cos(x_i^9)
2020-12-12-13-42_seed_1644.png	1644	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^9)/cos(x_i^9)
2020-12-12-13-43_seed_5645.png	5645	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6)
2020-12-12-13-43_seed_2368.png	2368	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6)
2020-12-12-13-43_seed_1076.png	1076	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6)
2020-12-12-13-44_seed_9005.png	9005	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(7))/2)^y_i)/(sqrt(5))) + sin(x_i^6)
2020-12-12-13-44_seed_4970.png	4970	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(7))/2)^y_i)/(sqrt(5))) + sin(x_i^6)
2020-12-12-13-44_seed_9082.png	9082	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(7))/2)^y_i)/(sqrt(5))) + sin(x_i^6)
2020-12-12-13-45_seed_5456.png	5456	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^x_i)/(sqrt(9))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^y_i)/(sqrt(9))) + sin(x_i^9)
2020-12-12-13-45_seed_7014.png	7014	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^x_i)/(sqrt(9))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^y_i)/(sqrt(9))) + sin(x_i^9)
2020-12-12-13-46_seed_4811.png	4811	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^x_i)/(sqrt(9))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^y_i)/(sqrt(9))) + sin(x_i^9)
2020-12-12-13-47_seed_2033.png	2033	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^x_i)/(sqrt(9))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^y_i)/(sqrt(9))) + cos(x_i^9) * y_i^4
2020-12-12-13-47_seed_1680.png	1680	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^x_i)/(sqrt(9))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^y_i)/(sqrt(9))) + cos(x_i^9) * y_i^4
2020-12-12-13-47_seed_6422.png	6422	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^x_i)/(sqrt(9))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^y_i)/(sqrt(9))) + cos(x_i^9) * y_i^4
2020-12-12-13-48_seed_9359.png	9359	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^x_i)/(sqrt(9))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^y_i)/(sqrt(9))) + cos(x_i^9) * y_i^9
2020-12-12-13-48_seed_9024.png	9024	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^x_i)/(sqrt(9))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^y_i)/(sqrt(9))) + cos(x_i^9) * y_i^9
2020-12-12-13-48_seed_8125.png	8125	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^x_i)/(sqrt(9))) - sin(y_i^9)	runif(1, -1, 2) * ((((1 + sqrt(9))/9)^y_i)/(sqrt(9))) + cos(x_i^9) * y_i^9
2020-12-12-13-49_seed_1154.png	1154	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(x_i^6) * x_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + cos(y_i^6) * y_i^9
2020-12-12-13-49_seed_8771.png	8771	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(x_i^6) * x_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + cos(y_i^6) * y_i^9
2020-12-12-13-50_seed_1926.png	1926	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(x_i^6) * x_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + cos(y_i^6) * y_i^9
2020-12-12-13-50_seed_3688.png	3688	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^6) * x_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + cos(x_i^6) * y_i^9
2020-12-12-13-50_seed_7622.png	7622	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^6) * x_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + cos(x_i^6) * y_i^9
2020-12-12-13-50_seed_3639.png	3639	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - sin(y_i^6) * x_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + cos(x_i^6) * y_i^9
2020-12-12-13-52_seed_1178.png	1178	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6) * x_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-52_seed_9118.png	9118	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6) * x_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-52_seed_5233.png	5233	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6) * x_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-52_seed_2750.png	2750	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-52_seed_5793.png	5793	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-53_seed_8317.png	8317	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-54_seed_1935.png	1935	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-54_seed_7529.png	7529	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-54_seed_8511.png	8511	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-56_seed_5033.png	5033	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^sin(x_i))/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-56_seed_826.png	826	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^sin(x_i))/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-56_seed_5566.png	5566	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^sin(x_i))/(sqrt(5))) + sin(x_i^6) * y_i^9
2020-12-12-13-57_seed_9035.png	9035	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^9) * y_i^6
2020-12-12-13-57_seed_9351.png	9351	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^9) * y_i^6
2020-12-12-13-57_seed_421.png	421	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^9) * y_i^6
2020-12-12-13-57_seed_4242.png	4242	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^9) * y_i^6	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9
2020-12-12-13-58_seed_6238.png	6238	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^9) * y_i^6	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9
2020-12-12-13-58_seed_9856.png	9856	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^9) * y_i^6	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9
2020-12-12-13-59_seed_5889.png	5889	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9
2020-12-12-13-59_seed_405.png	405	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9
2020-12-12-13-59_seed_1321.png	1321	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^x_i)/(sqrt(5))) + sin(x_i^9)	runif(1, -1, 2) * ((((1 + sqrt(5))/2)^y_i)/(sqrt(5))) - cos(y_i^6) * y_i^9
